ExpID: 1767266869
Start Location: 889
Location: Chicago
Number of Location: 1000
StartTime: 2026-01-01 06:27:49.627608

Item: 889, Location ID: Zbq-VZlFcrwFFvEO4mXNfA_41.874229_-87.657244, lat:41.874229, long:-87.657244, alt286, time(sec): 88.37494683265686
Item: 1412, Location ID: kwHgCAE59rCWi9j71rLcoA_41.864161_-87.621773, lat:41.864161, long:-87.621773, alt276, time(sec): 98.21112823486328
Item: 1413, Location ID: T8rIJizErAjt-U78XbWBLg_41.858323_-87.657053, lat:41.858323, long:-87.657053, alt286, time(sec): 85.2169497013092
Item: 1414, Location ID: Dciuh24If4UwaMA32Vvs0A_41.892475_-87.631605, lat:41.892475, long:-87.631605, alt282, time(sec): 105.20556020736694
Item: 1415, Location ID: 28C3EDuP0mlKdARGGNcX_g_41.869031_-87.653013, lat:41.869031, long:-87.653013, alt288, time(sec): 90.21340107917786
Item: 1416, Location ID: WkhaOEI_rap9skZ5tGCjSQ_41.856702_-87.649332, lat:41.856702, long:-87.649332, alt284, time(sec): 87.2163188457489
Item: 1417, Location ID: DWWji-qv63aJuKBqbQAwSA_41.854288_-87.659743, lat:41.854288, long:-87.659743, alt282, time(sec): 83.21181106567383
Item: 1418, Location ID: _J9wtufZ72EifzQ0UkyOaQ_41.860549_-87.627360, lat:41.860549, long:-87.62736, alt293, time(sec): 92.2088782787323
Item: 1419, Location ID: o4hKjj6-iAD-IjC3g1aZMw_41.894010_-87.682266, lat:41.89401, long:-87.682266, alt283, time(sec): 86.20941185951233
Item: 1420, Location ID: Sio3fp60gzBU778vwvC84w_41.886624_-87.631008, lat:41.886624, long:-87.631008, alt282, time(sec): 154.81903457641602
Item: 1421, Location ID: HJ1UW3yErKq4arm-pOEp4A_41.869416_-87.677912, lat:41.869416, long:-87.677912, alt286, time(sec): 90.20192289352417
Item: 1422, Location ID: 2PuBvISaK5n8xdxelbwydA_41.877548_-87.672131, lat:41.877548, long:-87.672131, alt281, time(sec): 88.23127508163452
Item: 1423, Location ID: yAiBvWCk-kBvsaTOXsByhA_41.867719_-87.643011, lat:41.867719, long:-87.643011, alt284, time(sec): 88.19610834121704
Item: 1424, Location ID: YnBI--7_yYyaingSlup6FQ_41.865206_-87.659420, lat:41.865206, long:-87.65942, alt285, time(sec): 85.20768404006958
Item: 1425, Location ID: ZZha3L5PiWFqmnO0X_Y_JQ_41.875015_-87.647295, lat:41.875015, long:-87.647295, alt282, time(sec): 94.1885256767273
Item: 1426, Location ID: ULZeYd7iIkyBcYKK0vgw1Q_41.878681_-87.627781, lat:41.878681, long:-87.627781, alt280, time(sec): 119.21148347854614
Item: 1427, Location ID: VPFIcj451vj-hycrFtApsw_41.890498_-87.661827, lat:41.890498, long:-87.661827, alt282, time(sec): 93.19675636291504
Item: 1428, Location ID: CXTiyXKyY79vU52BabKQXA_41.882601_-87.682823, lat:41.882601, long:-87.682823, alt285, time(sec): 85.21052861213684
Item: 1429, Location ID: GnVV0zcv9y1UJlAJGZNUrg_41.876131_-87.681463, lat:41.876131, long:-87.681463, alt280, time(sec): 86.21046781539917
Item: 1430, Location ID: blJ3nIJitSsBOW_hfVARRw_41.868456_-87.625817, lat:41.868456, long:-87.625817, alt286, time(sec): 99.20456862449646
Item: 1431, Location ID: VBpYsXh2o4MoGobKXYXS1w_41.892225_-87.686204, lat:41.892225, long:-87.686204, alt283, time(sec): 85.20757293701172
Item: 1432, Location ID: MElzbW484C78Mp5NXmGf8A_41.894294_-87.665928, lat:41.894294, long:-87.665928, alt283, time(sec): 95.21170163154602
Item: 1433, Location ID: ceVr6WOnk40-JGGC2xzLcg_41.870515_-87.681029, lat:41.870515, long:-87.681029, alt282, time(sec): 87.21461844444275
Item: 1434, Location ID: 8YbswqJlOMekZpH_u8bRFg_41.882358_-87.671867, lat:41.882358, long:-87.671867, alt280, time(sec): 88.20424699783325
Item: 1435, Location ID: SD4LkGAE_nHoQ9wqqTW1MQ_41.878138_-87.633437, lat:41.878138, long:-87.633437, alt283, time(sec): 143.21175479888916
Item: 1436, Location ID: E0I7n6rC71oJJ6_WwrXw_Q_41.876906_-87.681678, lat:41.876906, long:-87.681678, alt279, time(sec): 86.22056746482849
Item: 1437, Location ID: jwQ0XOc-FsoM4HulCuYwUw_41.854387_-87.685786, lat:41.854387, long:-87.685786, alt284, time(sec): 86.21697854995728
Item: 1438, Location ID: KoRvv6WihgBv03OOEFWk2g_41.873039_-87.643880, lat:41.873039, long:-87.64388, alt291, time(sec): 93.20140528678894
Item: 1439, Location ID: NTMk2ZLQniBFBza6Jxl5nA_41.857650_-87.678927, lat:41.85765, long:-87.678927, alt281, time(sec): 85.19016647338867
Item: 1440, Location ID: 2qX5CqoqBPgVOda-9D7XCw_41.891928_-87.638197, lat:41.891928, long:-87.638197, alt284, time(sec): 102.20642328262329
Item: 1441, Location ID: AEVIIzOyCaRbcMXw26EYPg_41.868419_-87.668062, lat:41.868419, long:-87.668062, alt285, time(sec): 90.21785163879395
Item: 1442, Location ID: 6isVS04W2JEC3N8Ruf_Jdg_41.894422_-87.632053, lat:41.894422, long:-87.632053, alt285, time(sec): 106.21390318870544
Item: 1443, Location ID: 7egBtXZYsSfE5JYNtZ2OsQ_41.868548_-87.633455, lat:41.868548, long:-87.633455, alt277, time(sec): 90.22600173950195
Item: 1444, Location ID: w-cydxUuuq1ezEAgHlbgQw_41.884847_-87.659310, lat:41.884847, long:-87.65931, alt282, time(sec): 93.19626426696777
Item: 1445, Location ID: virTZH7EIlLZlK9_PJTEDw_41.867332_-87.680284, lat:41.867332, long:-87.680284, alt287, time(sec): 87.21013927459717
Item: 1446, Location ID: AXyMybxjM2BYZKB4qF9ckA_41.853677_-87.667749, lat:41.853677, long:-87.667749, alt281, time(sec): 87.21056866645813
Item: 1447, Location ID: Mq9r8vmkVsgrh4WeFZ2PRA_41.891782_-87.621285, lat:41.891782, long:-87.621285, alt305, time(sec): 117.21761059761047
Item: 1448, Location ID: WT6GPdxEAFlHfp9qsXRbaQ_41.866297_-87.667928, lat:41.866297, long:-87.667928, alt285, time(sec): 89.19707012176514
Item: 1449, Location ID: EyMolChhRRsu0hveqck9MQ_41.866290_-87.630569, lat:41.86629, long:-87.630569, alt285, time(sec): 93.22979736328125
Item: 1450, Location ID: 5xEEJq5k4LsK1bwspyrt2g_41.867371_-87.627139, lat:41.867371, long:-87.627139, alt282, time(sec): 97.21764922142029
Item: 1451, Location ID: 25UlNiZmHtM56st8g8G4rA_41.876643_-87.628351, lat:41.876643, long:-87.628351, alt310, time(sec): 120.20450115203857
Item: 1452, Location ID: bPwpKu-Q-X0_3bULuz4txw_41.863826_-87.685149, lat:41.863826, long:-87.685149, alt281, time(sec): 63.1912784576416
Item: 1453, Location ID: 4iDKJS6DRDSfc9P0qMmiJA_41.880705_-87.687224, lat:41.880705, long:-87.687224, alt282, time(sec): 83.21188354492188
Item: 1454, Location ID: 1R2FWFZI7H4wwV4PEVYA0A_41.868701_-87.643732, lat:41.868701, long:-87.643732, alt279, time(sec): 89.2127902507782
Item: 1455, Location ID: OO1WTg98mskJibo4hwQjxw_41.852889_-87.691155, lat:41.852889, long:-87.691155, alt282, time(sec): 88.19646620750427
Item: 1456, Location ID: yoeCPuycAUAWMmoXwVsbSg_41.884132_-87.618180, lat:41.884132, long:-87.61818, alt331, time(sec): 102.21928429603577
Item: 1457, Location ID: nTARWdfa73k5UehOlNKBYQ_41.893107_-87.635763, lat:41.893107, long:-87.635763, alt286, time(sec): 105.21525859832764
Item: 1458, Location ID: 7TzlVDekahlAYSYqTZGjyA_41.881540_-87.686029, lat:41.88154, long:-87.686029, alt284, time(sec): 83.19987463951111
Item: 1459, Location ID: x3TEUcUhBrZWb7yXMLD6FQ_41.885133_-87.637681, lat:41.885133, long:-87.637681, alt279, time(sec): 126.22760438919067
Item: 1460, Location ID: fHoyxgWQp8K_1dF0JLL7vQ_41.864460_-87.619000, lat:41.86446, long:-87.619, alt278, time(sec): 170.2158432006836
Item: 1461, Location ID: hJSY_zU8JI0DZsLhShj1_g_41.891734_-87.689179, lat:41.891734, long:-87.689179, alt285, time(sec): 182.2137291431427
Item: 1462, Location ID: nhiaEyJcA7YtqztZP8J9pA_41.892462_-87.628588, lat:41.892462, long:-87.628588, alt299, time(sec): 440.2237243652344
Item: 1463, Location ID: bOmLXTq7KaJSuuqbMYcOEA_41.866138_-87.625832, lat:41.866138, long:-87.625832, alt282, time(sec): 439.2050223350525
Item: 1464, Location ID: Ch9kGL4K2ZcDBjy3E9PwBw_41.888452_-87.647518, lat:41.888452, long:-87.647518, alt281, time(sec): 477.2063248157501
Item: 1465, Location ID: Q4T8zEjVYAwAgXbWGOoWpQ_41.863344_-87.630352, lat:41.863344, long:-87.630352, alt284, time(sec): 402.2056324481964
Item: 1466, Location ID: CqJ2Th3Pm8HStusJNIqO4Q_41.877515_-87.668241, lat:41.877515, long:-87.668241, alt284, time(sec): 497.2145962715149
Item: 1467, Location ID: 0N0fHkDDjxyIsR5WutBCog_41.852487_-87.655392, lat:41.852487, long:-87.655392, alt280, time(sec): 475.21024799346924
Item: 1468, Location ID: vJFyxdtKBOriuj4ra3vHHw_41.882772_-87.618244, lat:41.882772, long:-87.618244, alt286, time(sec): 437.21827578544617
Item: 1469, Location ID: WksY2bIxKXFAbA50mf0eMA_41.887332_-87.670297, lat:41.887332, long:-87.670297, alt284, time(sec): 101.22847366333008
Item: 1470, Location ID: B9nKi_9fS4FklGvn3hiDWA_41.856989_-87.653173, lat:41.856989, long:-87.653173, alt283, time(sec): 135.23171138763428
Item: 1471, Location ID: Lb-winUQyKczOcajJEAaNA_41.872946_-87.690580, lat:41.872946, long:-87.69058, alt281, time(sec): 158.21777439117432
Item: 1472, Location ID: CabpZgbWr5-S662ROF-9mg_41.869053_-87.682288, lat:41.869053, long:-87.682288, alt281, time(sec): 202.22254085540771
Item: 1473, Location ID: weK6pc1IzPWGGvDmkOCOrw_41.859820_-87.637831, lat:41.85982, long:-87.637831, alt283, time(sec): 224.22554993629456
Item: 1474, Location ID: rD374jgvjORS8z9MQuS1GQ_41.859326_-87.655419, lat:41.859326, long:-87.655419, alt281, time(sec): 280.2068271636963
Item: 1475, Location ID: pbqyFJCmAC8fDMa02IAizg_41.879956_-87.679689, lat:41.879956, long:-87.679689, alt282, time(sec): 306.20371675491333
Item: 1476, Location ID: y8Cz4t9N3XaZDQbskS4Zdg_41.858334_-87.631876, lat:41.858334, long:-87.631876, alt281, time(sec): 333.1947817802429
Item: 1477, Location ID: dFB9Fuw_hwXrM4c2dN0JFQ_41.860463_-87.671229, lat:41.860463, long:-87.671229, alt285, time(sec): 332.2249422073364
Item: 1478, Location ID: oDkMNAzN5PG6ehJ0xeYjnA_41.889210_-87.629996, lat:41.88921, long:-87.629996, alt290, time(sec): 822.2526721954346
Item: 1479, Location ID: lDMdUnB5BB09jACvXwqGxA_41.887521_-87.635959, lat:41.887521, long:-87.635959, alt278, time(sec): 676.2449150085449
Item: 1480, Location ID: Ak1AtPCktp2h_U2DWHRIDQ_41.852565_-87.650495, lat:41.852565, long:-87.650495, alt285, time(sec): 96.19961643218994
Item: 1481, Location ID: 4evPRDTLG6VnxKFhttHAGw_41.882692_-87.650326, lat:41.882692, long:-87.650326, alt285, time(sec): 153.22541499137878
Item: 1482, Location ID: hroxHVTFVTxarnA00QIYuA_41.855941_-87.690694, lat:41.855941, long:-87.690694, alt285, time(sec): 164.21113896369934
Item: 1483, Location ID: nyqRmk-UTqz4791Lzb5kew_41.880905_-87.619239, lat:41.880905, long:-87.619239, alt280, time(sec): 253.20751571655273
Item: 1484, Location ID: fOGW4nCJT4QYgC5UnMZ_PQ_41.873012_-87.631652, lat:41.873012, long:-87.631652, alt282, time(sec): 402.18758273124695
Item: 1485, Location ID: Qggt1y0nfjSq9A5ME5da1A_41.865381_-87.630517, lat:41.865381, long:-87.630517, alt284, time(sec): 317.22072768211365
Item: 1486, Location ID: ck8_A-Oku-BmZw7rgCKGOA_41.870063_-87.625864, lat:41.870063, long:-87.625864, alt291, time(sec): 538.2104802131653
Item: 1487, Location ID: Ziu_ffaT4UWs8Q2aKawPNw_41.879586_-87.650821, lat:41.879586, long:-87.650821, alt285, time(sec): 611.2260479927063
Item: 1488, Location ID: 4XVAqmNtEPzCm-vo2GBZCQ_41.889667_-87.680152, lat:41.889667, long:-87.680152, alt281, time(sec): 440.21083331108093
Item: 1489, Location ID: Fkv9CYh0euxROGhOShPZ0A_41.883181_-87.644927, lat:41.883181, long:-87.644927, alt284, time(sec): 636.2276213169098
Item: 1490, Location ID: q93z5OoSh-mtS1ZR34Th8A_41.891272_-87.622688, lat:41.891272, long:-87.622688, alt307, time(sec): 135.2166359424591
Item: 1491, Location ID: BksXmRKZP16AWxgx5O-lOA_41.868181_-87.625805, lat:41.868181, long:-87.625805, alt288, time(sec): 113.21813726425171
Item: 1492, Location ID: ufaBx2GPnAo-Xpkx_NIKtA_41.888663_-87.626193, lat:41.888663, long:-87.626193, alt286, time(sec): 126.21808671951294
Item: 1493, Location ID: Nu7RL_BLAXk2GPIHZU-xlA_41.859652_-87.662833, lat:41.859652, long:-87.662833, alt284, time(sec): 97.21906638145447
Item: 1494, Location ID: fTKrIMp8aVC8-pamguNo4g_41.865206_-87.617337, lat:41.865206, long:-87.617337, alt287, time(sec): 107.22822403907776
Item: 1495, Location ID: twUEqNq2XAJj7s_75qrraw_41.853052_-87.657527, lat:41.853052, long:-87.657527, alt281, time(sec): 93.20525622367859
Item: 1496, Location ID: lZZafJ2zbaxLBf5PBejbCQ_41.867885_-87.632377, lat:41.867885, long:-87.632377, alt280, time(sec): 102.22255373001099
Item: 1497, Location ID: NfSi623yuFjIwmLox4D40A_41.890685_-87.647584, lat:41.890685, long:-87.647584, alt277, time(sec): 107.20744156837463
Item: 1498, Location ID: DNPT1UOiFtMI49Z8TpnyBw_41.856003_-87.649417, lat:41.856003, long:-87.649417, alt290, time(sec): 98.2136754989624
Item: 1499, Location ID: 5UsmDWSq8QwOFnE_kwvy0A_41.889236_-87.644663, lat:41.889236, long:-87.644663, alt285, time(sec): 108.21170616149902
Item: 1500, Location ID: Hz722Ug8G8xG40-RZjJRgQ_41.890469_-87.651695, lat:41.890469, long:-87.651695, alt283, time(sec): 102.22332501411438
Item: 1501, Location ID: 5mb6qWi4u6NmXj82orOmoA_41.883732_-87.633872, lat:41.883732, long:-87.633872, alt283, time(sec): 147.20688581466675
Item: 1502, Location ID: sbA93AH0ZDMDdCUG4p4siA_41.879758_-87.668827, lat:41.879758, long:-87.668827, alt280, time(sec): 63.193302631378174
Item: 1503, Location ID: RnwnixNpCH1Q-P1-NcB60w_41.862253_-87.656590, lat:41.862253, long:-87.65659, alt282, time(sec): 98.22712063789368
Item: 1504, Location ID: fE-jYOOAp7vkrcJMUtaArQ_41.872664_-87.650083, lat:41.872664, long:-87.650083, alt287, time(sec): 108.19933938980103
Item: 1505, Location ID: 9sgjTob48KENRVCS-z58ug_41.871707_-87.651261, lat:41.871707, long:-87.651261, alt322, time(sec): 97.22290706634521
Item: 1506, Location ID: -dFQT93bFbuL8e26tDoFyA_41.877554_-87.617926, lat:41.877554, long:-87.617926, alt292, time(sec): 94.21696853637695
Item: 1507, Location ID: SbFEf-merKf1xavVzVs4zw_41.852156_-87.619083, lat:41.852156, long:-87.619083, alt286, time(sec): 109.21250367164612
Item: 1508, Location ID: mXEajTOD09kJGGhx3wydtw_41.882010_-87.671789, lat:41.88201, long:-87.671789, alt279, time(sec): 100.21061849594116
Item: 1509, Location ID: Y0nI5Ilp96_XlzWW3F0YWw_41.888614_-87.640696, lat:41.888614, long:-87.640696, alt284, time(sec): 120.21427726745605
Item: 1510, Location ID: MN1nQ3wVneoPH1dHY-BcZg_41.886574_-87.624476, lat:41.886574, long:-87.624476, alt282, time(sec): 131.22575044631958
Item: 1511, Location ID: iEyV-Qb9YpmYDWK7uvyiPA_41.865869_-87.674969, lat:41.865869, long:-87.674969, alt283, time(sec): 104.21922850608826
Item: 1512, Location ID: tsMiDDw59JoMBbJgQZNk2g_41.870505_-87.664106, lat:41.870505, long:-87.664106, alt281, time(sec): 107.21208024024963
Item: 1513, Location ID: 3Fb5xb0gDdS1uFD68aIOJg_41.893088_-87.682735, lat:41.893088, long:-87.682735, alt281, time(sec): 99.20711827278137
Item: 1514, Location ID: XEXX4F6i3mLjUjtcB02QiA_41.858626_-87.642905, lat:41.858626, long:-87.642905, alt283, time(sec): 100.19847297668457
Item: 1515, Location ID: S_bj6BEocaaR3MCDbUs1uw_41.871660_-87.664547, lat:41.87166, long:-87.664547, alt282, time(sec): 107.20183753967285
Item: 1516, Location ID: 7pr7LKpFPvomhP3GM7c-xg_41.865450_-87.634877, lat:41.86545, long:-87.634877, alt280, time(sec): 94.21533489227295
Item: 1517, Location ID: JMI_aH3eMs8wLJbxW-Z7Tg_41.882711_-87.676650, lat:41.882711, long:-87.67665, alt284, time(sec): 96.19639182090759
Item: 1518, Location ID: 3C4hhlpw_vQiJDtqlWHv8Q_41.860453_-87.668686, lat:41.860453, long:-87.668686, alt286, time(sec): 95.21263933181763
Item: 1519, Location ID: n5Nz8OsTj0Dec2utFdXcyQ_41.866470_-87.646214, lat:41.86647, long:-87.646214, alt285, time(sec): 97.21495699882507
Item: 1520, Location ID: 4p1b80r4xOW2_3NAhOAZQQ_41.884846_-87.627865, lat:41.884846, long:-87.627865, alt280, time(sec): 142.22544884681702
Item: 1521, Location ID: I68v9oO-dvszzNpvz094og_41.882415_-87.667515, lat:41.882415, long:-87.667515, alt286, time(sec): 103.20786738395691
Item: 1522, Location ID: 2E5lgLi-r7p_orKa6csjww_41.878966_-87.633376, lat:41.878966, long:-87.633376, alt283, time(sec): 145.2241952419281
Item: 1523, Location ID: 94fns9dn_OUPX4nQx6ZL6A_41.860987_-87.649205, lat:41.860987, long:-87.649205, alt275, time(sec): 94.19859409332275
Item: 1524, Location ID: 6gKEPHrgkneZ9sp0aphS3Q_41.868041_-87.626350, lat:41.868041, long:-87.62635, alt285, time(sec): 132.21495842933655
Item: 1525, Location ID: W0cCsUfcFss5raPjr6AcnQ_41.894203_-87.650103, lat:41.894203, long:-87.650103, alt283, time(sec): 173.1905357837677
Item: 1526, Location ID: tYWOlW7wzcCkZyFv4v4pYQ_41.888433_-87.629010, lat:41.888433, long:-87.62901, alt283, time(sec): 371.21090626716614
Item: 1527, Location ID: hv9ziP9ZsZdKZpcRjmejRg_41.895028_-87.650096, lat:41.895028, long:-87.650096, alt285, time(sec): 324.2197308540344
Item: 1528, Location ID: QOVJTTso4HpFPVbvvXt7Vg_41.864525_-87.627319, lat:41.864525, long:-87.627319, alt281, time(sec): 417.19676089286804
Item: 1529, Location ID: iZZ7LSPAzMeDaPVWUprvxw_41.853655_-87.627143, lat:41.853655, long:-87.627143, alt283, time(sec): 411.2099771499634
Item: 1530, Location ID: u_N1dnzWJ0P62b31QMJ7QQ_41.875907_-87.680004, lat:41.875907, long:-87.680004, alt280, time(sec): 399.20361852645874
Item: 1531, Location ID: fov3AU31EUjhgTOp-ldAvQ_41.865774_-87.625587, lat:41.865774, long:-87.625587, alt283, time(sec): 661.2529509067535
Item: 1532, Location ID: 5LV0dBs4UzWLH5nt8QFQCQ_41.879327_-87.683361, lat:41.879327, long:-87.683361, alt282, time(sec): 469.2102401256561
Item: 1533, Location ID: I4eKuxRPQy78F3Uua794wA_41.864066_-87.673273, lat:41.864066, long:-87.673273, alt281, time(sec): 233.19042420387268
Item: 1534, Location ID: fJCEJ6hZAn2Rt64BEjDfoQ_41.892591_-87.685421, lat:41.892591, long:-87.685421, alt282, time(sec): 97.21252846717834
Item: 1535, Location ID: 2BFZm7O1-OhXSOm__W4jgA_41.861172_-87.687470, lat:41.861172, long:-87.68747, alt283, time(sec): 91.20481538772583
Item: 1536, Location ID: OEUugUonS6SXyKL-Jt2rQA_41.861232_-87.627700, lat:41.861232, long:-87.6277, alt285, time(sec): 104.20728993415833
Item: 1537, Location ID: lnn2XwFiT_9UHEwREg3iEA_41.883301_-87.668424, lat:41.883301, long:-87.668424, alt284, time(sec): 102.20531034469604
Item: 1538, Location ID: MalUvRyslcRx0jrVQ9sfSA_41.887901_-87.639254, lat:41.887901, long:-87.639254, alt296, time(sec): 121.20619082450867
Item: 1539, Location ID: 8XFUgJNFi7EdMlzMGIEGGQ_41.868710_-87.681175, lat:41.86871, long:-87.681175, alt281, time(sec): 94.19922232627869
Item: 1540, Location ID: D95q9Vu5YaQWMt_uq-HncA_41.887704_-87.633014, lat:41.887704, long:-87.633014, alt278, time(sec): 132.20940375328064
Item: 1541, Location ID: 8p5nNy0N868kYaqfUOE1YA_41.892751_-87.631113, lat:41.892751, long:-87.631113, alt282, time(sec): 125.2127456665039
Item: 1542, Location ID: pm5B42j6_-Mf9IH1mP4SXg_41.854723_-87.659740, lat:41.854723, long:-87.65974, alt280, time(sec): 97.2047643661499
Item: 1543, Location ID: 6Lr2bsc5sJt__FHOqzvV6w_41.880084_-87.638339, lat:41.880084, long:-87.638339, alt277, time(sec): 128.22524642944336
Item: 1544, Location ID: P4CoMhL1UWrhNnx4DGknBw_41.876475_-87.660596, lat:41.876475, long:-87.660596, alt282, time(sec): 103.20546293258667
Item: 1545, Location ID: CF6CMEtRf3k-xLE0zGcReQ_41.883560_-87.654407, lat:41.88356, long:-87.654407, alt285, time(sec): 114.20103073120117
Item: 1546, Location ID: _61uRCRPyzskRmMwd1uisA_41.874346_-87.658978, lat:41.874346, long:-87.658978, alt285, time(sec): 105.20767211914062
Item: 1547, Location ID: OYM94h1eo2hFAfv_5Gb2_Q_41.880079_-87.629992, lat:41.880079, long:-87.629992, alt283, time(sec): 153.1890525817871
Item: 1548, Location ID: A1Al5a8YGkGnEOa79O2Kfg_41.889222_-87.629179, lat:41.889222, long:-87.629179, alt287, time(sec): 128.20969200134277
Item: 1549, Location ID: Y3FXf5UzrHaHO5PWEEIoVw_41.885123_-87.625542, lat:41.885123, long:-87.625542, alt281, time(sec): 149.22202062606812
Item: 1550, Location ID: ZenAxy2LC13z4p5hG9bwcA_41.894346_-87.690471, lat:41.894346, long:-87.690471, alt282, time(sec): 98.19536566734314
Item: 1551, Location ID: _SrvBsKGb_Yu9J4ANbJCAA_41.893404_-87.621104, lat:41.893404, long:-87.621104, alt298, time(sec): 141.20178151130676
Item: 1552, Location ID: uyfKuuQdBamoNSEpsdpNJA_41.891076_-87.685158, lat:41.891076, long:-87.685158, alt282, time(sec): 96.20468997955322
Item: 1553, Location ID: Bhw3DS33S3T5gNFve8j-9g_41.871913_-87.651748, lat:41.871913, long:-87.651748, alt313, time(sec): 103.22402501106262
Item: 1554, Location ID: -7-33jzJTL2EIaQ4rvTkDg_41.861948_-87.676160, lat:41.861948, long:-87.67616, alt285, time(sec): 93.19331359863281
Item: 1555, Location ID: K1k2ZJYvEXJFxo286g3QhQ_41.864549_-87.639487, lat:41.864549, long:-87.639487, alt281, time(sec): 95.19689989089966
Item: 1556, Location ID: JEFQtRz3o_6TQJGWW-mFsQ_41.857096_-87.648903, lat:41.857096, long:-87.648903, alt282, time(sec): 97.20327281951904
Item: 1557, Location ID: s6FO4i3e8uG3fu70urZq7g_41.886611_-87.690951, lat:41.886611, long:-87.690951, alt286, time(sec): 90.19817447662354
Item: 1558, Location ID: mG5gfh94P_UUApwqu8nu7w_41.874593_-87.626850, lat:41.874593, long:-87.62685, alt282, time(sec): 126.19881057739258
Item: 1559, Location ID: twqd-QfzXsP0S6FKhnO9sw_41.863149_-87.676180, lat:41.863149, long:-87.67618, alt284, time(sec): 90.19994783401489
Item: 1560, Location ID: 4TZcD-1AO7SDGaZ3iKVUKg_41.883711_-87.655582, lat:41.883711, long:-87.655582, alt285, time(sec): 112.20902872085571
Item: 1561, Location ID: PRo_EbrxBpRxKLiFMabv_g_41.881169_-87.684403, lat:41.881169, long:-87.684403, alt281, time(sec): 92.20755219459534
Item: 1562, Location ID: fYEoDlNXlKHUTUI8kQ4xJQ_41.880402_-87.676592, lat:41.880402, long:-87.676592, alt284, time(sec): 96.21489095687866
Item: 1563, Location ID: _7HL_GAIXFr_YCwPdmcd-w_41.868303_-87.679891, lat:41.868303, long:-87.679891, alt282, time(sec): 98.20782995223999
Item: 1564, Location ID: 4W37va6cK-AAooEQJmC1mw_41.894844_-87.686280, lat:41.894844, long:-87.68628, alt286, time(sec): 98.20682549476624
Item: 1565, Location ID: mbNCBUEB5SYO_pmn5OhcMw_41.868827_-87.672566, lat:41.868827, long:-87.672566, alt284, time(sec): 105.19576930999756
Item: 1566, Location ID: mmv8jxgAZuI0SnGtUdAFRA_41.874085_-87.633661, lat:41.874085, long:-87.633661, alt281, time(sec): 118.22422361373901
Item: 1567, Location ID: LEMf5KEpkpADT2nP_hAx8Q_41.879949_-87.680182, lat:41.879949, long:-87.680182, alt286, time(sec): 98.20499753952026
Item: 1568, Location ID: kxjGYx5ZEV8ALrUetnMJ3g_41.856661_-87.690655, lat:41.856661, long:-87.690655, alt283, time(sec): 98.21187615394592
Item: 1569, Location ID: gfEmbGPnq6B5B5Dy0OyKrA_41.881112_-87.639669, lat:41.881112, long:-87.639669, alt284, time(sec): 141.19565773010254
Item: 1570, Location ID: OzjSMbPfp6D6doIaWw9K5g_41.859052_-87.687409, lat:41.859052, long:-87.687409, alt284, time(sec): 99.20317006111145
Item: 1571, Location ID: O0GMQOFXtGHqti3hLz5o_A_41.879864_-87.685509, lat:41.879864, long:-87.685509, alt282, time(sec): 100.20150637626648
Item: 1572, Location ID: 62r5oEOnY6fcAhm6MC9qbw_41.856107_-87.673495, lat:41.856107, long:-87.673495, alt285, time(sec): 100.20825242996216
Item: 1573, Location ID: 5TifXWxe_yJ5oDg_ZDjFNg_41.867098_-87.627494, lat:41.867098, long:-87.627494, alt283, time(sec): 120.19999575614929
Item: 1574, Location ID: Ajs47Fk-0sL6Jl6L9DX2iQ_41.853837_-87.691175, lat:41.853837, long:-87.691175, alt284, time(sec): 97.19389581680298
Item: 1575, Location ID: A6RZGWhQw5gg65vtkub7bA_41.881589_-87.626184, lat:41.881589, long:-87.626184, alt282, time(sec): 146.1935818195343
Item: 1576, Location ID: Zy8thNinhX9ljGCD4XNCow_41.854442_-87.680197, lat:41.854442, long:-87.680197, alt283, time(sec): 99.20248317718506
Item: 1577, Location ID: ytNSeK1Rbu1hNREhwmeptA_41.891597_-87.665546, lat:41.891597, long:-87.665546, alt282, time(sec): 109.21041297912598
Item: 1578, Location ID: suqEZ1M-9TqHiHJ33PgKdA_41.874371_-87.649451, lat:41.874371, long:-87.649451, alt279, time(sec): 106.20939469337463
Item: 1579, Location ID: f7grGZgOiSnwFBA6xtGcQg_41.871003_-87.666704, lat:41.871003, long:-87.666704, alt289, time(sec): 129.33174991607666
Item: 1580, Location ID: UjBT1tRJQW3t1G0yuXACZA_41.883148_-87.637009, lat:41.883148, long:-87.637009, alt283, time(sec): 153.21185064315796
Item: 1581, Location ID: sLJ_kJXSd8OhBnyuFBu3cA_41.892826_-87.670716, lat:41.892826, long:-87.670716, alt281, time(sec): 110.21051621437073
Item: 1582, Location ID: kTG31gNYU16vFLshjP6YeQ_41.890283_-87.634044, lat:41.890283, long:-87.634044, alt284, time(sec): 132.22586369514465
Item: 1583, Location ID: CBxPm0WPG1Bhmd8zEyRBTA_41.878478_-87.619614, lat:41.878478, long:-87.619614, alt278, time(sec): 107.21444773674011
Item: 1584, Location ID: WjrVTJtBHvIo-O9DpoQF1Q_41.856848_-87.669611, lat:41.856848, long:-87.669611, alt281, time(sec): 97.21696305274963
Item: 1585, Location ID: 5UdTNCD_srei3tk9Nn77uA_41.894776_-87.634985, lat:41.894776, long:-87.634985, alt288, time(sec): 126.23145365715027
